<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,W,20070716,000000,1.3786000,1.3848000,1.3750000,1.3829000,0
EURUSD,W,20070723,000000,1.3837000,1.3857000,1.3624000,1.3640000,0
EURUSD,W,20070730,000000,1.3664000,1.3823000,1.3635000,1.3775000,0
EURUSD,W,20070806,000000,1.3809000,1.3845000,1.3639000,1.3695000,0
EURUSD,W,20070813,000000,1.3687000,1.3715000,1.3358000,1.3477000,0
EURUSD,W,20070820,000000,1.3481000,1.3687000,1.3447000,1.3678000,0
EURUSD,W,20070827,000000,1.3675000,1.3725000,1.3558000,1.3634000,0
EURUSD,W,20070903,000000,1.3628000,1.3802000,1.3548000,1.3770000,0
EURUSD,W,20070910,000000,1.3773000,1.3932000,1.3764000,1.3877000,0
EURUSD,W,20070917,000000,1.3868000,1.4120000,1.3824000,1.4091000,0
EURUSD,W,20070924,000000,1.4090000,1.4278000,1.4057000,1.4274000,0
EURUSD,W,20071001,000000,1.4274000,1.4282000,1.4028000,1.4136000,0
EURUSD,W,20071008,000000,1.4131000,1.4241000,1.4010000,1.4167000,0
EURUSD,W,20071015,000000,1.4168000,1.4319000,1.4140000,1.4326000,0
EURUSD,W,20071022,000000,1.4323000,1.4400000,1.4122000,1.4417000,0
EURUSD,W,20071029,000000,1.4418000,1.4528000,1.4371000,1.4516000,0
EURUSD,W,20071105,000000,1.4514000,1.4753000,1.4441000,1.4673000,0
EURUSD,W,20071112,000000,1.4673000,1.4726000,1.4518000,1.4668000,0
EURUSD,W,20071119,000000,1.4668000,1.4968000,1.4617000,1.4826000,0
EURUSD,W,20071126,000000,1.4827000,1.4908000,1.4622000,1.4635000,0
EURUSD,W,20071203,000000,1.4634000,1.5157000,1.4524000,1.4654000,0
EURUSD,W,20071210,000000,1.4655000,1.4751000,1.4410000,1.4391000,0
EURUSD,W,20071217,000000,1.4390000,1.4453000,1.4307000,1.4379000,0
EURUSD,W,20071224,000000,1.4375000,1.4729000,1.4356000,1.4720000,0
EURUSD,W,20071231,000000,1.4724000,1.4825000,1.4566000,1.4751000,0
EURUSD,W,20080107,000000,1.4754000,1.4819000,1.4637000,1.4780000,0
EURUSD,W,20080114,000000,1.4781000,1.4922000,1.4587000,1.4600000,0
EURUSD,W,20080121,000000,1.4601000,1.4779000,1.4362000,1.4680000,0
EURUSD,W,20080128,000000,1.4682000,1.4953000,1.4659000,1.4807000,0
EURUSD,W,20080204,000000,1.4807000,1.4849000,1.4438000,1.4518000,0
EURUSD,W,20080211,000000,1.4521000,1.4709000,1.4478000,1.4676000,0
EURUSD,W,20080218,000000,1.4676000,1.4863000,1.4608000,1.4833000,0
EURUSD,W,20080225,000000,1.4836000,1.5239000,1.4775000,1.5180000,0
EURUSD,W,20080303,000000,1.5185000,1.5463000,1.5142000,1.5359000,0
EURUSD,W,20080310,000000,1.5362000,1.5688000,1.5281000,1.5674000,0
EURUSD,W,20080317,000000,1.5675000,1.5904000,1.5396000,1.5438000,0
EURUSD,W,20080324,000000,1.5438000,1.5859000,1.5337000,1.5799000,0
EURUSD,W,20080331,000000,1.5797000,1.5896000,1.5508000,1.5726000,0
EURUSD,W,20080407,000000,1.5726000,1.5914000,1.5625000,1.5676000,0
EURUSD,W,20080414,000000,1.5680000,1.5983000,1.5599000,1.5803000,0
EURUSD,W,20080421,000000,1.5804000,1.6019000,1.5551000,1.5612000,0
EURUSD,W,20080428,000000,1.5611000,1.5694000,1.5360000,1.5431000,0
EURUSD,W,20080505,000000,1.5431000,1.5595000,1.5282000,1.5456000,0
EURUSD,W,20080512,000000,1.5468000,1.5601000,1.5363000,1.5583000,0
EURUSD,W,20080519,000000,1.5592000,1.5814000,1.5482000,1.5763000,0
EURUSD,W,20080526,000000,1.5763000,1.5818000,1.5458000,1.5556000,0
EURUSD,W,20080602,000000,1.5556000,1.5783000,1.5363000,1.5787000,0
EURUSD,W,20080609,000000,1.5787000,1.5844000,1.5301000,1.5417000,0
EURUSD,W,20080616,000000,1.5417000,1.5653000,1.5342000,1.5611000,0
EURUSD,W,20080623,000000,1.5609000,1.5799000,1.5466000,1.5777000,0
EURUSD,W,20080630,000000,1.5776000,1.5910000,1.5652000,1.5699000,0
EURUSD,W,20080707,000000,1.5701000,1.5947000,1.5608000,1.5939000,0
EURUSD,W,20080714,000000,1.5938000,1.6038000,1.5782000,1.5839000,0
EURUSD,W,20080721,000000,1.5840000,1.5945000,1.5625000,1.5704000,0
EURUSD,W,20080728,000000,1.5703000,1.5769000,1.5510000,1.5563000,0
EURUSD,W,20080804,000000,1.5570000,1.5631000,1.4994000,1.5009000,0
EURUSD,W,20080811,000000,1.5007000,1.5084000,1.4656000,1.4675000,0
EURUSD,W,20080818,000000,1.4675000,1.4908000,1.4627000,1.4782000,0
EURUSD,W,20080825,000000,1.4782000,1.4811000,1.4566000,1.4684000,0
EURUSD,W,20080901,000000,1.4688000,1.4728000,1.4194000,1.4318000,0
EURUSD,W,20080908,000000,1.4315000,1.4429000,1.3880000,1.4299000,0
EURUSD,W,20080915,000000,1.4296000,1.4542000,1.4071000,1.4494000,0
EURUSD,W,20080922,000000,1.4496000,1.4866000,1.4434000,1.4622000,0
EURUSD,W,20080929,000000,1.4622000,1.4636000,1.3701000,1.3637000,0
EURUSD,W,20081006,000000,1.3639000,1.3785000,1.3256000,1.3591000,0
EURUSD,W,20081013,000000,1.3589000,1.3770000,1.3343000,1.3415000,0
EURUSD,W,20081020,000000,1.3414000,1.3531000,1.2493000,1.2558000,0
EURUSD,W,20081027,000000,1.2558000,1.3298000,1.2327000,1.2731000,0
EURUSD,W,20081103,000000,1.2734000,1.3115000,1.2523000,1.2765000,0
EURUSD,W,20081110,000000,1.2762000,1.2930000,1.2386000,1.2552000,0
EURUSD,W,20081117,000000,1.2551000,1.2814000,1.2421000,1.2593000,0
EURUSD,W,20081124,000000,1.2593000,1.3081000,1.2560000,1.2711000,0
EURUSD,W,20081201,000000,1.2711000,1.2848000,1.2547000,1.2727000,0
EURUSD,W,20081208,000000,1.2728000,1.3416000,1.2676000,1.3367000,0
EURUSD,W,20081215,000000,1.3368000,1.4719000,1.3349000,1.3914000,0
EURUSD,W,20081222,000000,1.3911000,1.4126000,1.3900000,1.4066000,0
EURUSD,W,20081229,000000,1.4065000,1.4363000,1.3836000,1.3901000,0
EURUSD,W,20090105,000000,1.3897000,1.3963000,1.3310000,1.3451000,34
EURUSD,W,20090112,000000,1.3452000,1.3487000,1.3025000,1.3343000,116477
EURUSD,W,20090119,000000,1.3342000,1.3386000,1.2763000,1.2985000,7
EURUSD,W,20090126,000000,1.2983000,1.3329000,1.2761000,1.2772000,0
EURUSD,W,20090202,000000,1.2773000,1.3071000,1.2704000,1.2952000,0
EURUSD,W,20090209,000000,1.2956000,1.3088000,1.2719000,1.2805000,0
EURUSD,W,20090216,000000,1.2804000,1.2891000,1.2511000,1.2780000,0
EURUSD,W,20090223,000000,1.2781000,1.2992000,1.2603000,1.2622000,0
EURUSD,W,20090302,000000,1.2620000,1.2754000,1.2454000,1.2650000,0
EURUSD,W,20090309,000000,1.2654000,1.2957000,1.2553000,1.2881000,0
EURUSD,W,20090316,000000,1.2881000,1.3739000,1.2832000,1.3623000,0
EURUSD,W,20090323,000000,1.3622000,1.3736000,1.3253000,1.3257000,0
EURUSD,W,20090330,000000,1.3257000,1.3516000,1.3111000,1.3511000,0
EURUSD,W,20090406,000000,1.3514000,1.3582000,1.3086000,1.3182000,464
EURUSD,W,20090413,000000,1.3182000,1.3393000,1.3015000,1.3057000,0
EURUSD,W,20090420,000000,1.3054000,1.3301000,1.2883000,1.3245000,115273
EURUSD,W,20090427,000000,1.3246000,1.3387000,1.2962000,1.3258000,0
EURUSD,W,20090504,000000,1.3255000,1.3647000,1.3208000,1.3649000,0
EURUSD,W,20090511,000000,1.3647000,1.3722000,1.3402000,1.3472000,22702
EURUSD,W,20090518,000000,1.3473000,1.4051000,1.3419000,1.4007000,0
EURUSD,W,20090525,000000,1.4010000,1.4170000,1.3791000,1.4153000,0
EURUSD,W,20090601,000000,1.4150000,1.4340000,1.3930000,1.3965000,0
EURUSD,W,20090608,000000,1.3965000,1.4178000,1.3803000,1.4018000,0
EURUSD,W,20090615,000000,1.4017000,1.4033000,1.3745000,1.3951000,0
EURUSD,W,20090622,000000,1.3949000,1.4138000,1.3825000,1.4055000,0
EURUSD,W,20090629,000000,1.4052000,1.4201000,1.3926000,1.3965000,0
EURUSD,W,20090706,000000,1.3965000,1.4073000,1.3830000,1.3937000,0
EURUSD,W,20090713,000000,1.3942000,1.4166000,1.3894000,1.4103000,0
EURUSD,W,20090720,000000,1.4097000,1.4291000,1.4091000,1.4218000,0
EURUSD,W,20090727,000000,1.4222000,1.4304000,1.4004000,1.4273000,0
EURUSD,W,20090803,000000,1.4276000,1.4449000,1.4153000,1.4175000,0
EURUSD,W,20090810,000000,1.4174000,1.4327000,1.4083000,1.4189000,0
EURUSD,W,20090817,000000,1.4180000,1.4375000,1.4040000,1.4329000,0
EURUSD,W,20090824,000000,1.4330000,1.4406000,1.4204000,1.4309000,0
EURUSD,W,20090831,000000,1.4310000,1.4380000,1.4175000,1.4295000,0
EURUSD,W,20090907,000000,1.4296000,1.4634000,1.4280000,1.4594000,0
EURUSD,W,20090914,000000,1.4594000,1.4767000,1.4512000,1.4707000,1318
EURUSD,W,20090921,000000,1.4707000,1.4844000,1.4608000,1.4709000,75
EURUSD,W,20090928,000000,1.4709000,1.4720000,1.4479000,1.4611000,198235
EURUSD,W,20091005,000000,1.4612000,1.4817000,1.4569000,1.4725000,0
EURUSD,W,20091012,000000,1.4726000,1.4970000,1.4674000,1.4899000,0
EURUSD,W,20091019,000000,1.4904000,1.5060000,1.4826000,1.4993000,0
EURUSD,W,20091026,000000,1.4995000,1.5063000,1.4680000,1.4705000,0
EURUSD,W,20091102,000000,1.4703000,1.4918000,1.4624000,1.4883000,0
EURUSD,W,20091109,000000,1.4885000,1.5050000,1.4820000,1.4929000,0
EURUSD,W,20091116,000000,1.4929000,1.5015000,1.4799000,1.4864000,0
EURUSD,W,20091123,000000,1.4862000,1.5145000,1.4826000,1.5022000,0
EURUSD,W,20091130,000000,1.5026000,1.5141000,1.4818000,1.4855000,59404
EURUSD,W,20091207,000000,1.4854000,1.4905000,1.4584000,1.4625000,90927
EURUSD,W,20091214,000000,1.4625000,1.4685000,1.4259000,1.4294000,0
EURUSD,W,20091221,000000,1.4295000,1.4437000,1.4215000,1.4390000,0
EURUSD,W,20091228,000000,1.4395000,1.4458000,1.4270000,1.4305000,0
EURUSD,W,20100104,000000,1.4305000,1.4484000,1.4254000,1.4436000,0
EURUSD,W,20100111,000000,1.4437000,1.4580000,1.4333000,1.4360000,0
EURUSD,W,20100118,000000,1.4360000,1.4414000,1.4025000,1.4162000,0
EURUSD,W,20100125,000000,1.4163000,1.4194000,1.3850000,1.3855000,0
EURUSD,W,20100201,000000,1.3855000,1.4026000,1.3583000,1.3699000,0
EURUSD,W,20100208,000000,1.3700000,1.3839000,1.3528000,1.3608000,0
EURUSD,W,20100215,000000,1.3608000,1.3790000,1.3440000,1.3621000,0
EURUSD,W,20100222,000000,1.3625000,1.3692000,1.3449000,1.3651000,0
EURUSD,W,20100301,000000,1.3648000,1.3736000,1.3433000,1.3628000,0
EURUSD,W,20100308,000000,1.3628000,1.3800000,1.3534000,1.3776000,0
EURUSD,W,20100315,000000,1.3776000,1.3818000,1.3500000,1.3537000,0
EURUSD,W,20100322,000000,1.3537000,1.3570000,1.3265000,1.3479000,0
EURUSD,W,20100329,000000,1.3480000,1.3591000,1.3382000,1.3495000,0
EURUSD,W,20100405,000000,1.3494000,1.3538000,1.3279000,1.3588000,0
EURUSD,W,20100412,000000,1.3586000,1.3692000,1.3471000,1.3469000,0
EURUSD,W,20100419,000000,1.3465000,1.3523000,1.3198000,1.3341000,0
EURUSD,W,20100426,000000,1.3342000,1.3416000,1.3112000,1.3290000,0
EURUSD,W,20100503,000000,1.3220000,1.3248000,1.2520000,1.2890000,0
EURUSD,W,20100510,000000,1.2893000,1.3094000,1.2351000,1.2347000,0
EURUSD,W,20100517,000000,1.2351000,1.2673000,1.2141000,1.2560000,0
EURUSD,W,20100524,000000,1.2565000,1.2585000,1.2151000,1.2254000,0
EURUSD,W,20100531,000000,1.2258000,1.2354000,1.1947000,1.1934000,0
EURUSD,W,20100607,000000,1.1934000,1.2153000,1.1874000,1.2111000,0
EURUSD,W,20100614,000000,1.2114000,1.2416000,1.2101000,1.2434000,0
EURUSD,W,20100621,000000,1.2435000,1.2489000,1.2207000,1.2369000,0
EURUSD,W,20100628,000000,1.2367000,1.2611000,1.2148000,1.2554000,21
EURUSD,W,20100705,000000,1.2554000,1.2722000,1.2478000,1.2622000,140272
EURUSD,W,20100712,000000,1.2622000,1.3007000,1.2521000,1.2905000,246986
EURUSD,W,20100719,000000,1.2903000,1.3028000,1.2729000,1.2876000,0
EURUSD,W,20100726,000000,1.2877000,1.3107000,1.2854000,1.3061000,0
EURUSD,W,20100802,000000,1.3061000,1.3334000,1.3044000,1.3291000,0
EURUSD,W,20100809,000000,1.3292000,1.3308000,1.2746000,1.2765000,0
EURUSD,W,20100816,000000,1.2762000,1.2922000,1.2660000,1.2701000,0
EURUSD,W,20100823,000000,1.2701000,1.2779000,1.2584000,1.2763000,0
EURUSD,W,20100830,000000,1.2758000,1.2899000,1.2622000,1.2885000,0
EURUSD,W,20100906,000000,1.2881000,1.2919000,1.2641000,1.2730000,0
EURUSD,W,20100913,000000,1.2728000,1.3159000,1.2673000,1.3049000,0
EURUSD,W,20100920,000000,1.3049000,1.3495000,1.3026000,1.3488000,0
EURUSD,W,20100927,000000,1.3486000,1.3794000,1.3378000,1.3788000,0
EURUSD,W,20101004,000000,1.3790000,1.4029000,1.3635000,1.3984000,0
EURUSD,W,20101011,000000,1.3989000,1.4159000,1.3772000,1.3985000,0
EURUSD,W,20101018,000000,1.3982000,1.4050000,1.3696000,1.3976000,0
EURUSD,W,20101025,000000,1.3977000,1.4080000,1.3732000,1.3960000,0
EURUSD,W,20101101,000000,1.3959000,1.4282000,1.3861000,1.4034000,0
EURUSD,W,20101108,000000,1.4034000,1.4085000,1.3570000,1.3703000,0
EURUSD,W,20101115,000000,1.3702000,1.3751000,1.3445000,1.3741000,0
EURUSD,W,20101122,000000,1.3740000,1.3786000,1.3198000,1.3280000,0
EURUSD,W,20101129,000000,1.3281000,1.3438000,1.2966000,1.3387000,72997
EURUSD,W,20101206,000000,1.3384000,1.3440000,1.3162000,1.3223000,0
EURUSD,W,20101213,000000,1.3202000,1.3498000,1.3130000,1.3165000,0
EURUSD,W,20101220,000000,1.3167000,1.3202000,1.3050000,1.3115000,0
EURUSD,W,20101227,000000,1.3113000,1.3424000,1.3070000,1.3331000,0
EURUSD,W,20110103,000000,1.3330000,1.3395000,1.2899000,1.2881000,0
EURUSD,W,20110110,000000,1.2882000,1.3457000,1.2858000,1.3395000,0
EURUSD,W,20110117,000000,1.3393000,1.3627000,1.3242000,1.3610000,0
EURUSD,W,20110124,000000,1.3610000,1.3758000,1.3537000,1.3581000,0
EURUSD,W,20110131,000000,1.3579000,1.3862000,1.3540000,1.3552000,0
EURUSD,W,20110207,000000,1.3554000,1.3744000,1.3495000,1.3505000,0
EURUSD,W,20110214,000000,1.3505000,1.3715000,1.3334000,1.3698000,0
EURUSD,W,20110221,000000,1.3702000,1.3838000,1.3523000,1.3756000,0
EURUSD,W,20110228,000000,1.3754000,1.4007000,1.3709000,1.3980000,0
EURUSD,W,20110307,000000,1.3982000,1.4036000,1.3750000,1.3945000,0
EURUSD,W,20110314,000000,1.3940000,1.4185000,1.3853000,1.4194000,0
EURUSD,W,20110321,000000,1.4193000,1.4250000,1.4050000,1.4024000,0
EURUSD,W,20110328,000000,1.4022000,1.4245000,1.4017000,1.4232000,0
EURUSD,W,20110404,000000,1.4222000,1.4488000,1.4149000,1.4448000,0
EURUSD,W,20110411,000000,1.4449000,1.4520000,1.4363000,1.4409000,0
EURUSD,W,20110418,000000,1.4406000,1.4650000,1.4155000,1.4559000,0
EURUSD,W,20110425,000000,1.4559000,1.4882000,1.4491000,1.4812000,0
EURUSD,W,20110502,000000,1.4811000,1.4940000,1.4307000,1.4374000,0
EURUSD,W,20110509,000000,1.4370000,1.4442000,1.4064000,1.4075000,167051
EURUSD,W,20110516,000000,1.4079000,1.4345000,1.4045000,1.4125000,0
EURUSD,W,20110523,000000,1.4122000,1.4324000,1.3966000,1.4328000,0
EURUSD,W,20110530,000000,1.4328000,1.4642000,1.4254000,1.4611000,0
EURUSD,W,20110606,000000,1.4612000,1.4696000,1.4320000,1.4315000,0
EURUSD,W,20110613,000000,1.4319000,1.4497000,1.4070000,1.4263000,0
EURUSD,W,20110620,000000,1.4266000,1.4442000,1.4124000,1.4210000,0
EURUSD,W,20110627,000000,1.4211000,1.4552000,1.4100000,1.4528000,0
EURUSD,W,20110704,000000,1.4532000,1.4578000,1.4204000,1.4241000,0
EURUSD,W,20110711,000000,1.4241000,1.4295000,1.3835000,1.4110000,0
EURUSD,W,20110718,000000,1.4111000,1.4440000,1.4010000,1.4381000,0
EURUSD,W,20110725,000000,1.4384000,1.4536000,1.4227000,1.4380000,0
EURUSD,W,20110801,000000,1.4379000,1.4453000,1.4053000,1.4403000,205678
EURUSD,W,20110808,000000,1.4409900,1.4432000,1.4100000,1.4261000,5049
EURUSD,W,20110815,000000,1.4258000,1.4517000,1.4243000,1.4376000,0
EURUSD,W,20110822,000000,1.4377000,1.4502000,1.4325000,1.4492000,0
EURUSD,W,20110829,000000,1.4494000,1.4550000,1.4180000,1.4159000,0
EURUSD,W,20110905,000000,1.4156000,1.4281000,1.3625000,1.3597000,0
EURUSD,W,20110912,000000,1.3600000,1.3937000,1.3493000,1.3709000,0
EURUSD,W,20110919,000000,1.3710000,1.3797000,1.3382000,1.3515000,0
EURUSD,W,20110926,000000,1.3516000,1.3690000,1.3360000,1.3337000,0
EURUSD,W,20111003,000000,1.3338000,1.3524000,1.3143000,1.3353000,0
EURUSD,W,20111010,000000,1.3354000,1.3894000,1.3342000,1.3861000,0
EURUSD,W,20111017,000000,1.3861000,1.3914000,1.3650000,1.3840000,0
EURUSD,W,20111024,000000,1.3841000,1.4248000,1.3797000,1.4146000,0
EURUSD,W,20111031,000000,1.4141000,1.4172000,1.3606000,1.3767000,0
EURUSD,W,20111107,000000,1.3768000,1.3859000,1.3480000,1.3801000,0
EURUSD,W,20111114,000000,1.3802000,1.3814000,1.3418000,1.3510000,0
EURUSD,W,20111121,000000,1.3504000,1.3569000,1.3210000,1.3307000,0
EURUSD,W,20111128,000000,1.3306000,1.3548000,1.3234000,1.3407000,0
EURUSD,W,20111205,000000,1.3411000,1.3486000,1.3279000,1.3365000,0
EURUSD,W,20111212,000000,1.3366000,1.3386000,1.2944000,1.3029000,0
EURUSD,W,20111219,000000,1.3030000,1.3198000,1.2979000,1.3052000,0
EURUSD,W,20111226,000000,1.3044000,1.3083000,1.2855000,1.2930000,0
EURUSD,W,20120102,000000,1.2930000,1.3077000,1.2693000,1.2683000,0
EURUSD,W,20120109,000000,1.2681000,1.2878000,1.2622000,1.2634000,0
EURUSD,W,20120116,000000,1.2636000,1.2986000,1.2622000,1.2884000,0
EURUSD,W,20120123,000000,1.2887000,1.3234000,1.2851000,1.3214000,0
EURUSD,W,20120130,000000,1.3219000,1.3232000,1.3020000,1.3110000,0
EURUSD,W,20120206,000000,1.3110000,1.3321000,1.3024000,1.3204000,24298
EURUSD,W,20120213,000000,1.3203000,1.3284000,1.2970000,1.3174000,0
EURUSD,W,20120220,000000,1.3177000,1.3486000,1.3138000,1.3456000,0
EURUSD,W,20120227,000000,1.3457000,1.3485000,1.3184000,1.3185000,0
EURUSD,W,20120305,000000,1.3185000,1.3291000,1.3094000,1.3107000,0
EURUSD,W,20120312,000000,1.3109000,1.3191000,1.3001000,1.3174000,0
EURUSD,W,20120319,000000,1.3172000,1.3293000,1.3131000,1.3269000,0
EURUSD,W,20120326,000000,1.3260000,1.3385000,1.3190000,1.3343000,0
EURUSD,W,20120402,000000,1.3359000,1.3380000,1.3033000,1.3095000,0
EURUSD,W,20120409,000000,1.3100000,1.3213000,1.3030000,1.3075000,0
EURUSD,W,20120416,000000,1.3065000,1.3227000,1.2993000,1.3217000,0
EURUSD,W,20120423,000000,1.3180000,1.3270000,1.3100000,1.3254000,0
EURUSD,W,20120430,000000,1.3232000,1.3284000,1.3073000,1.3089000,0
EURUSD,W,20120507,000000,1.3032000,1.3085000,1.2903000,1.2919000,0
EURUSD,W,20120514,000000,1.2907000,1.2907000,1.2640000,1.2780000,0
EURUSD,W,20120521,000000,1.2780000,1.2825000,1.2495000,1.2512000,0
EURUSD,W,20120528,000000,1.2563000,1.2620000,1.2286000,1.2413000,0
EURUSD,W,20120604,000000,1.2415000,1.2626000,1.2383000,1.2504000,0
EURUSD,W,20120611,000000,1.2638000,1.2668000,1.2440000,1.2685000,0
EURUSD,W,20120618,000000,1.2684000,1.2747000,1.2516000,1.2548000,0
EURUSD,W,20120625,000000,1.2547000,1.2693000,1.2405000,1.2672000,0
EURUSD,W,20120702,000000,1.2674000,1.2680000,1.2258000,1.2251000,0
EURUSD,W,20120709,000000,1.2252000,1.2334000,1.2160000,1.2261000,0
EURUSD,W,20120716,000000,1.2260000,1.2324000,1.2141000,1.2107000,0
EURUSD,W,20120723,000000,1.2107000,1.2390000,1.2040000,1.2321000,0
EURUSD,W,20120730,000000,1.2297000,1.2405000,1.2130000,1.2386000,131177
EURUSD,W,20120806,000000,1.2386000,1.2443000,1.2238000,1.2289000,0
EURUSD,W,20120813,000000,1.2287000,1.2386000,1.2253000,1.2345000,0
EURUSD,W,20120820,000000,1.2344000,1.2590000,1.2290000,1.2509000,0
EURUSD,W,20120827,000000,1.2509000,1.2637000,1.2462000,1.2560000,0
EURUSD,W,20120903,000000,1.2564000,1.2828000,1.2499000,1.2815000,0
EURUSD,W,20120910,000000,1.2806000,1.3169000,1.2752000,1.3112000,0
EURUSD,W,20120917,000000,1.3112000,1.3172000,1.2917000,1.2968000,0
EURUSD,W,20120924,000000,1.2966000,1.2990000,1.2826000,1.2845000,0
EURUSD,W,20121001,000000,1.2844000,1.3071000,1.2800000,1.3025000,0
EURUSD,W,20121008,000000,1.3024000,1.3027000,1.2823000,1.2941000,0
EURUSD,W,20121015,000000,1.2946000,1.3140000,1.2888000,1.3018000,0
EURUSD,W,20121022,000000,1.3019000,1.3083000,1.2880000,1.2948000,0
EURUSD,W,20121029,000000,1.2947000,1.3020000,1.2819000,1.2816000,0
EURUSD,W,20121105,000000,1.2815000,1.2876000,1.2688000,1.2703000,0
EURUSD,W,20121112,000000,1.2702000,1.2802000,1.2659000,1.2744000,0
EURUSD,W,20121119,000000,1.2741000,1.2991000,1.2719000,1.2959000,0
EURUSD,W,20121126,000000,1.2957000,1.3027000,1.2878000,1.2975000,0
EURUSD,W,20121203,000000,1.2971000,1.3126000,1.2876000,1.2885000,0
EURUSD,W,20121210,000000,1.2883000,1.3173000,1.2877000,1.3171000,0
EURUSD,W,20121217,000000,1.3167000,1.3308000,1.3141000,1.3180000,0
EURUSD,W,20121224,000000,1.3178000,1.3284000,1.3162000,1.3208000,0
EURUSD,W,20121231,000000,1.3211000,1.3299000,1.2994000,1.3082000,0
EURUSD,W,20130107,000000,1.3085000,1.3365000,1.3014000,1.3352000,0
EURUSD,W,20130114,000000,1.3354000,1.3404000,1.3254000,1.3305000,0
EURUSD,W,20130121,000000,1.3305000,1.3480000,1.3262000,1.3451000,0
EURUSD,W,20130128,000000,1.3447000,1.3711000,1.3410000,1.3642000,0
EURUSD,W,20130204,000000,1.3641000,1.3660000,1.3350000,1.3356000,0
EURUSD,W,20130211,000000,1.3356000,1.3520000,1.3303000,1.3348000,0
EURUSD,W,20130218,000000,1.3345000,1.3434000,1.3142000,1.3223000,0
EURUSD,W,20130225,000000,1.3223000,1.3318000,1.2963000,1.3010000,0
EURUSD,W,20130304,000000,1.3010000,1.3134000,1.2954000,1.2984000,0
EURUSD,W,20130311,000000,1.2982000,1.3107000,1.2908000,1.3071000,0
EURUSD,W,20130318,000000,1.3069000,1.3075000,1.2841000,1.2947000,0
EURUSD,W,20130325,000000,1.2947000,1.3048000,1.2749000,1.2801000,0
EURUSD,W,20130401,000000,1.2804000,1.3040000,1.2746000,1.2970000,0
EURUSD,W,20130408,000000,1.2971000,1.3138000,1.2960000,1.3110000,0
EURUSD,W,20130415,000000,1.3109000,1.3201000,1.2998000,1.3078000,0
EURUSD,W,20130422,000000,1.3080000,1.3093000,1.2953000,1.3035000,0
EURUSD,W,20130429,000000,1.3037000,1.3243000,1.3023000,1.3110000,0
EURUSD,W,20130506,000000,1.3110000,1.3194000,1.2932000,1.2965000,0
EURUSD,W,20130513,000000,1.2963000,1.3029000,1.2793000,1.2825000,0
EURUSD,W,20130520,000000,1.2829000,1.3000000,1.2815000,1.2932000,0
EURUSD,W,20130527,000000,1.2930000,1.3061000,1.2835000,1.2990000,0
EURUSD,W,20130603,000000,1.2988000,1.3305000,1.2952000,1.3197000,0
EURUSD,W,20130610,000000,1.3195000,1.3390000,1.3174000,1.3342000,0
EURUSD,W,20130617,000000,1.3343000,1.3417000,1.3096000,1.3093000,0
EURUSD,W,20130624,000000,1.3092000,1.3151000,1.2982000,1.3005000,0
EURUSD,W,20130701,000000,1.3007000,1.3080000,1.2803000,1.2812000,0
EURUSD,W,20130708,000000,1.2810000,1.3207000,1.2754000,1.3071000,0
EURUSD,W,20130715,000000,1.3072000,1.3177000,1.2990000,1.3135000,0
EURUSD,W,20130722,000000,1.3135000,1.3300000,1.3130000,1.3285000,0
EURUSD,W,20130729,000000,1.3282000,1.3345000,1.3186000,1.3279000,0
EURUSD,W,20130805,000000,1.3280000,1.3400000,1.3229000,1.3335000,0
EURUSD,W,20130812,000000,1.3335000,1.3381000,1.3204000,1.3326000,0
EURUSD,W,20130819,000000,1.3325000,1.3452000,1.3295000,1.3383000,0
EURUSD,W,20130826,000000,1.3383000,1.3400000,1.3172000,1.3215000,0
EURUSD,W,20130902,000000,1.3219000,1.3235000,1.3102000,1.3166000,0
EURUSD,W,20130909,000000,1.3165000,1.3325000,1.3156000,1.3301000,0
EURUSD,W,20130916,000000,1.3301000,1.3570000,1.3292000,1.3550000,0
EURUSD,W,20130923,000000,1.3551000,1.3564000,1.3458000,1.3484000,0
EURUSD,W,20130930,000000,1.3485000,1.3646000,1.3465000,1.3556000,0
EURUSD,W,20131007,000000,1.3566000,1.3607000,1.3483000,1.3561000,0
EURUSD,W,20131014,000000,1.3562000,1.3704000,1.3470000,1.3684000,0
EURUSD,W,20131021,000000,1.3683000,1.3832000,1.3647000,1.3800000,0
EURUSD,W,20131028,000000,1.3802000,1.3818000,1.3478000,1.3486000,0
EURUSD,W,20131104,000000,1.3486000,1.3547000,1.3294000,1.3353000,0
EURUSD,W,20131111,000000,1.3353000,1.3506000,1.3342000,1.3491000,0
EURUSD,W,20131118,000000,1.3492000,1.3580000,1.3397000,1.3546000,0
EURUSD,W,20131125,000000,1.3546000,1.3622000,1.3488000,1.3581000,0
EURUSD,W,20131202,000000,1.3584000,1.3706000,1.3522000,1.3700000,0
EURUSD,W,20131209,000000,1.3699000,1.3811000,1.3692000,1.3728000,0
EURUSD,W,20131216,000000,1.3729000,1.3812000,1.3622000,1.3671000,0
EURUSD,W,20131223,000000,1.3672000,1.3893000,1.3653000,1.3749000,0
EURUSD,W,20131230,000000,1.3750000,1.3820000,1.3580000,1.3591000,0
EURUSD,W,20140106,000000,1.3591000,1.3687000,1.3547000,1.3675000,0
